year,state,county_name,county_fips,office,candidate,party,candidatevotes,mode
2020,TEXAS,FREESTONE,48161,PRESIDENT,DONALD J TRUMP,REPUBLICAN,6991,TOTAL
2020,TEXAS,FRIO,48163,PRESIDENT,DONALD J TRUMP,REPUBLICAN,2823,TOTAL
2020,TEXAS,GAINES,48165,PRESIDENT,DONALD J TRUMP,REPUBLICAN,5355,TOTAL
2020,TEXAS,GALVESTON,48167,PRESIDENT,DONALD J TRUMP,REPUBLICAN,93911,TOTAL
2020,TEXAS,GARZA,48169,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1413,TOTAL
2020,TEXAS,GILLESPIE,48171,PRESIDENT,DONALD J TRUMP,REPUBLICAN,12514,TOTAL
2020,TEXAS,GLASSCOCK,48173,PRESIDENT,DONALD J TRUMP,REPUBLICAN,611,TOTAL
2020,TEXAS,GOLIAD,48175,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3085,TOTAL
2020,TEXAS,GONZALES,48177,PRESIDENT,DONALD J TRUMP,REPUBLICAN,5627,TOTAL
2020,TEXAS,GRAY,48179,PRESIDENT,DONALD J TRUMP,REPUBLICAN,6840,TOTAL
2020,TEXAS,GRAYSON,48181,PRESIDENT,DONALD J TRUMP,REPUBLICAN,44163,TOTAL
2020,TEXAS,GREGG,48183,PRESIDENT,DONALD J TRUMP,REPUBLICAN,32493,TOTAL
2020,TEXAS,GRIMES,48185,PRESIDENT,DONALD J TRUMP,REPUBLICAN,9432,TOTAL
2020,TEXAS,GUADALUPE,48187,PRESIDENT,DONALD J TRUMP,REPUBLICAN,47553,TOTAL
2020,TEXAS,HALE,48189,PRESIDENT,DONALD J TRUMP,REPUBLICAN,7177,TOTAL
2020,TEXAS,HALL,48191,PRESIDENT,DONALD J TRUMP,REPUBLICAN,995,TOTAL
2020,TEXAS,HAMILTON,48193,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3616,TOTAL
2020,TEXAS,HANSFORD,48195,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1849,TOTAL
2020,TEXAS,HARDEMAN,48197,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1330,TOTAL
2020,TEXAS,HARDIN,48199,PRESIDENT,DONALD J TRUMP,REPUBLICAN,23858,TOTAL
2020,TEXAS,HARRIS,48201,PRESIDENT,DONALD J TRUMP,REPUBLICAN,700630,TOTAL
2020,TEXAS,HARRISON,48203,PRESIDENT,DONALD J TRUMP,REPUBLICAN,21466,TOTAL
2020,TEXAS,HARTLEY,48205,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1868,TOTAL
2020,TEXAS,HASKELL,48207,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1840,TOTAL
2020,TEXAS,HAYS,48209,PRESIDENT,DONALD J TRUMP,REPUBLICAN,47680,TOTAL
2020,TEXAS,HEMPHILL,48211,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1486,TOTAL
2020,TEXAS,HENDERSON,48213,PRESIDENT,DONALD J TRUMP,REPUBLICAN,28911,TOTAL
2020,TEXAS,HIDALGO,48215,PRESIDENT,DONALD J TRUMP,REPUBLICAN,90527,TOTAL
2020,TEXAS,HILL,48217,PRESIDENT,DONALD J TRUMP,REPUBLICAN,11926,TOTAL
2020,TEXAS,HOCKLEY,48219,PRESIDENT,DONALD J TRUMP,REPUBLICAN,6536,TOTAL
2020,TEXAS,HOOD,48221,PRESIDENT,DONALD J TRUMP,REPUBLICAN,26496,TOTAL
2020,TEXAS,HOPKINS,48223,PRESIDENT,DONALD J TRUMP,REPUBLICAN,12719,TOTAL
2020,TEXAS,HOUSTON,48225,PRESIDENT,DONALD J TRUMP,REPUBLICAN,7060,TOTAL
2020,TEXAS,HOWARD,48227,PRESIDENT,DONALD J TRUMP,REPUBLICAN,8054,TOTAL
2020,TEXAS,HUDSPETH,48229,PRESIDENT,DONALD J TRUMP,REPUBLICAN,779,TOTAL
2020,TEXAS,HUNT,48231,PRESIDENT,DONALD J TRUMP,REPUBLICAN,29163,TOTAL
2020,TEXAS,HUTCHINSON,48233,PRESIDENT,DONALD J TRUMP,REPUBLICAN,7681,TOTAL
2020,TEXAS,IRION,48235,PRESIDENT,DONALD J TRUMP,REPUBLICAN,759,TOTAL
2020,TEXAS,JACK,48237,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3418,TOTAL
2020,TEXAS,JACKSON,48239,PRESIDENT,DONALD J TRUMP,REPUBLICAN,5231,TOTAL
2020,TEXAS,JASPER,48241,PRESIDENT,DONALD J TRUMP,REPUBLICAN,12542,TOTAL
2020,TEXAS,JEFF DAVIS,48243,PRESIDENT,DONALD J TRUMP,REPUBLICAN,784,TOTAL
2020,TEXAS,JEFFERSON,48245,PRESIDENT,DONALD J TRUMP,REPUBLICAN,47570,TOTAL
2020,TEXAS,JIM HOGG,48247,PRESIDENT,DONALD J TRUMP,REPUBLICAN,833,TOTAL
2020,TEXAS,JIM WELLS,48249,PRESIDENT,DONALD J TRUMP,REPUBLICAN,7453,TOTAL
2020,TEXAS,JOHNSON,48251,PRESIDENT,DONALD J TRUMP,REPUBLICAN,54628,TOTAL
2020,TEXAS,JONES,48253,PRESIDENT,DONALD J TRUMP,REPUBLICAN,5660,TOTAL
2020,TEXAS,KARNES,48255,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3968,TOTAL
2020,TEXAS,KAUFMAN,48257,PRESIDENT,DONALD J TRUMP,REPUBLICAN,37624,TOTAL
2020,TEXAS,KENDALL,48259,PRESIDENT,DONALD J TRUMP,REPUBLICAN,20083,TOTAL
2020,TEXAS,KENEDY,48261,PRESIDENT,DONALD J TRUMP,REPUBLICAN,127,TOTAL
2020,TEXAS,KENT,48263,PRESIDENT,DONALD J TRUMP,REPUBLICAN,411,TOTAL
2020,TEXAS,KERR,48265,PRESIDENT,DONALD J TRUMP,REPUBLICAN,20879,TOTAL
2020,TEXAS,KIMBLE,48267,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1987,TOTAL
2020,TEXAS,KING,48269,PRESIDENT,DONALD J TRUMP,REPUBLICAN,151,TOTAL
2020,TEXAS,KINNEY,48271,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1144,TOTAL
2020,TEXAS,KLEBERG,48273,PRESIDENT,DONALD J TRUMP,REPUBLICAN,5504,TOTAL
2020,TEXAS,KNOX,48275,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1180,TOTAL
2020,TEXAS,LAMAR,48277,PRESIDENT,DONALD J TRUMP,REPUBLICAN,16760,TOTAL
2020,TEXAS,LAMB,48279,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3521,TOTAL
2020,TEXAS,LAMPASAS,48281,PRESIDENT,DONALD J TRUMP,REPUBLICAN,8086,TOTAL
2020,TEXAS,LA SALLE,48283,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1335,TOTAL
2020,TEXAS,LAVACA,48285,PRESIDENT,DONALD J TRUMP,REPUBLICAN,8804,TOTAL
2020,TEXAS,LEE,48287,PRESIDENT,DONALD J TRUMP,REPUBLICAN,6255,TOTAL
2020,TEXAS,LEON,48289,PRESIDENT,DONALD J TRUMP,REPUBLICAN,7523,TOTAL
2020,TEXAS,LIBERTY,48291,PRESIDENT,DONALD J TRUMP,REPUBLICAN,23302,TOTAL
2020,TEXAS,LIMESTONE,48293,PRESIDENT,DONALD J TRUMP,REPUBLICAN,6789,TOTAL
2020,TEXAS,LIPSCOMB,48295,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1205,TOTAL
2020,TEXAS,LIVE OAK,48297,PRESIDENT,DONALD J TRUMP,REPUBLICAN,4199,TOTAL
2020,TEXAS,LLANO,48299,PRESIDENT,DONALD J TRUMP,REPUBLICAN,10079,TOTAL
2020,TEXAS,LOVING,48301,PRESIDENT,DONALD J TRUMP,REPUBLICAN,60,TOTAL
2020,TEXAS,LUBBOCK,48303,PRESIDENT,DONALD J TRUMP,REPUBLICAN,78861,TOTAL
2020,TEXAS,LYNN,48305,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1853,TOTAL
2020,TEXAS,MCCULLOCH,48307,PRESIDENT,DONALD J TRUMP,REPUBLICAN,2904,TOTAL
2020,TEXAS,MCLENNAN,48309,PRESIDENT,DONALD J TRUMP,REPUBLICAN,59543,TOTAL
2020,TEXAS,MCMULLEN,48311,PRESIDENT,DONALD J TRUMP,REPUBLICAN,460,TOTAL
2020,TEXAS,MADISON,48313,PRESIDENT,DONALD J TRUMP,REPUBLICAN,4169,TOTAL
2020,TEXAS,MARION,48315,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3470,TOTAL
2020,TEXAS,MARTIN,48317,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1857,TOTAL
2020,TEXAS,MASON,48319,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1991,TOTAL
2020,TEXAS,MATAGORDA,48321,PRESIDENT,DONALD J TRUMP,REPUBLICAN,9845,TOTAL
2020,TEXAS,MAVERICK,48323,PRESIDENT,DONALD J TRUMP,REPUBLICAN,6881,TOTAL
2020,TEXAS,MEDINA,48325,PRESIDENT,DONALD J TRUMP,REPUBLICAN,15642,TOTAL
2020,TEXAS,MENARD,48327,PRESIDENT,DONALD J TRUMP,REPUBLICAN,823,TOTAL
2020,TEXAS,MIDLAND,48329,PRESIDENT,DONALD J TRUMP,REPUBLICAN,45624,TOTAL
2020,TEXAS,MILAM,48331,PRESIDENT,DONALD J TRUMP,REPUBLICAN,7984,TOTAL
2020,TEXAS,MILLS,48333,PRESIDENT,DONALD J TRUMP,REPUBLICAN,2217,TOTAL
2020,TEXAS,MITCHELL,48335,PRESIDENT,DONALD J TRUMP,REPUBLICAN,2170,TOTAL
2020,TEXAS,MONTAGUE,48337,PRESIDENT,DONALD J TRUMP,REPUBLICAN,8615,TOTAL
2020,TEXAS,MONTGOMERY,48339,PRESIDENT,DONALD J TRUMP,REPUBLICAN,193382,TOTAL
2020,TEXAS,MOORE,48341,PRESIDENT,DONALD J TRUMP,REPUBLICAN,4359,TOTAL
2020,TEXAS,MORRIS,48343,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3872,TOTAL
2020,TEXAS,MOTLEY,48345,PRESIDENT,DONALD J TRUMP,REPUBLICAN,604,TOTAL
2020,TEXAS,NACOGDOCHES,48347,PRESIDENT,DONALD J TRUMP,REPUBLICAN,17378,TOTAL
2020,TEXAS,NAVARRO,48349,PRESIDENT,DONALD J TRUMP,REPUBLICAN,13800,TOTAL
2020,TEXAS,NEWTON,48351,PRESIDENT,DONALD J TRUMP,REPUBLICAN,4882,TOTAL
2020,TEXAS,NOLAN,48353,PRESIDENT,DONALD J TRUMP,REPUBLICAN,4131,TOTAL
2020,TEXAS,NUECES,48355,PRESIDENT,DONALD J TRUMP,REPUBLICAN,64617,TOTAL
2020,TEXAS,OCHILTREE,48357,PRESIDENT,DONALD J TRUMP,REPUBLICAN,2812,TOTAL
2020,TEXAS,OLDHAM,48359,PRESIDENT,DONALD J TRUMP,REPUBLICAN,917,TOTAL
2020,TEXAS,ORANGE,48361,PRESIDENT,DONALD J TRUMP,REPUBLICAN,29186,TOTAL
2020,TEXAS,PALO PINTO,48363,PRESIDENT,DONALD J TRUMP,REPUBLICAN,10179,TOTAL
2020,TEXAS,PANOLA,48365,PRESIDENT,DONALD J TRUMP,REPUBLICAN,9326,TOTAL
2020,TEXAS,PARKER,48367,PRESIDENT,DONALD J TRUMP,REPUBLICAN,62045,TOTAL
2020,TEXAS,PARMER,48369,PRESIDENT,DONALD J TRUMP,REPUBLICAN,2135,TOTAL
2020,TEXAS,PECOS,48371,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3215,TOTAL
2020,TEXAS,POLK,48373,PRESIDENT,DONALD J TRUMP,REPUBLICAN,18573,TOTAL
2020,TEXAS,POTTER,48375,PRESIDENT,DONALD J TRUMP,REPUBLICAN,22820,TOTAL
2020,TEXAS,PRESIDIO,48377,PRESIDENT,DONALD J TRUMP,REPUBLICAN,721,TOTAL
2020,TEXAS,RAINS,48379,PRESIDENT,DONALD J TRUMP,REPUBLICAN,5155,TOTAL
2020,TEXAS,RANDALL,48381,PRESIDENT,DONALD J TRUMP,REPUBLICAN,50796,TOTAL
2020,TEXAS,REAGAN,48383,PRESIDENT,DONALD J TRUMP,REPUBLICAN,942,TOTAL
2020,TEXAS,REAL,48385,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1643,TOTAL
2020,TEXAS,RED RIVER,48387,PRESIDENT,DONALD J TRUMP,REPUBLICAN,4517,TOTAL
2020,TEXAS,REEVES,48389,PRESIDENT,DONALD J TRUMP,REPUBLICAN,2254,TOTAL
2020,TEXAS,REFUGIO,48391,PRESIDENT,DONALD J TRUMP,REPUBLICAN,2210,TOTAL
2020,TEXAS,ROBERTS,48393,PRESIDENT,DONALD J TRUMP,REPUBLICAN,529,TOTAL
2020,TEXAS,ROBERTSON,48395,PRESIDENT,DONALD J TRUMP,REPUBLICAN,5646,TOTAL
2020,TEXAS,ROCKWALL,48397,PRESIDENT,DONALD J TRUMP,REPUBLICAN,36726,TOTAL
2020,TEXAS,RUNNELS,48399,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3807,TOTAL
2020,TEXAS,RUSK,48401,PRESIDENT,DONALD J TRUMP,REPUBLICAN,16534,TOTAL
2020,TEXAS,SABINE,48403,PRESIDENT,DONALD J TRUMP,REPUBLICAN,4784,TOTAL
2020,TEXAS,SAN AUGUSTINE,48405,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3007,TOTAL
2020,TEXAS,SAN JACINTO,48407,PRESIDENT,DONALD J TRUMP,REPUBLICAN,10161,TOTAL
2020,TEXAS,SAN PATRICIO,48409,PRESIDENT,DONALD J TRUMP,REPUBLICAN,16516,TOTAL
2020,TEXAS,SAN SABA,48411,PRESIDENT,DONALD J TRUMP,REPUBLICAN,2308,TOTAL
2020,TEXAS,SCHLEICHER,48413,PRESIDENT,DONALD J TRUMP,REPUBLICAN,940,TOTAL
2020,TEXAS,SCURRY,48415,PRESIDENT,DONALD J TRUMP,REPUBLICAN,4983,TOTAL
2020,TEXAS,SHACKELFORD,48417,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1484,TOTAL
2020,TEXAS,SHELBY,48419,PRESIDENT,DONALD J TRUMP,REPUBLICAN,7975,TOTAL
2020,TEXAS,SHERMAN,48421,PRESIDENT,DONALD J TRUMP,REPUBLICAN,886,TOTAL
2020,TEXAS,SMITH,48423,PRESIDENT,DONALD J TRUMP,REPUBLICAN,69080,TOTAL
2020,TEXAS,SOMERVELL,48425,PRESIDENT,DONALD J TRUMP,REPUBLICAN,4105,TOTAL
2020,TEXAS,STARR,48427,PRESIDENT,DONALD J TRUMP,REPUBLICAN,8247,TOTAL
2020,TEXAS,STEPHENS,48429,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3385,TOTAL
2020,TEXAS,STERLING,48431,PRESIDENT,DONALD J TRUMP,REPUBLICAN,584,TOTAL
2020,TEXAS,STONEWALL,48433,PRESIDENT,DONALD J TRUMP,REPUBLICAN,615,TOTAL
2020,TEXAS,SUTTON,48435,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1222,TOTAL
2020,TEXAS,SWISHER,48437,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1845,TOTAL
2020,TEXAS,TARRANT,48439,PRESIDENT,DONALD J TRUMP,REPUBLICAN,409741,TOTAL
2020,TEXAS,TAYLOR,48441,PRESIDENT,DONALD J TRUMP,REPUBLICAN,39547,TOTAL
2020,TEXAS,TERRELL,48443,PRESIDENT,DONALD J TRUMP,REPUBLICAN,334,TOTAL
2020,TEXAS,TERRY,48445,PRESIDENT,DONALD J TRUMP,REPUBLICAN,2812,TOTAL
2020,TEXAS,THROCKMORTON,48447,PRESIDENT,DONALD J TRUMP,REPUBLICAN,806,TOTAL
2020,TEXAS,TITUS,48449,PRESIDENT,DONALD J TRUMP,REPUBLICAN,7570,TOTAL
2020,TEXAS,TOM GREEN,48451,PRESIDENT,DONALD J TRUMP,REPUBLICAN,32313,TOTAL
2020,TEXAS,TRAVIS,48453,PRESIDENT,DONALD J TRUMP,REPUBLICAN,161337,TOTAL
2020,TEXAS,TRINITY,48455,PRESIDENT,DONALD J TRUMP,REPUBLICAN,5579,TOTAL
2020,TEXAS,TYLER,48457,PRESIDENT,DONALD J TRUMP,REPUBLICAN,8194,TOTAL
2020,TEXAS,UPSHUR,48459,PRESIDENT,DONALD J TRUMP,REPUBLICAN,15809,TOTAL
2020,TEXAS,UPTON,48461,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1178,TOTAL
2020,TEXAS,UVALDE,48463,PRESIDENT,DONALD J TRUMP,REPUBLICAN,6174,TOTAL
2020,TEXAS,VAL VERDE,48465,PRESIDENT,DONALD J TRUMP,REPUBLICAN,8284,TOTAL
2020,TEXAS,VAN ZANDT,48467,PRESIDENT,DONALD J TRUMP,REPUBLICAN,22270,TOTAL
2020,TEXAS,VICTORIA,48469,PRESIDENT,DONALD J TRUMP,REPUBLICAN,23358,TOTAL
2020,TEXAS,WALKER,48471,PRESIDENT,DONALD J TRUMP,REPUBLICAN,15375,TOTAL
2020,TEXAS,WALLER,48473,PRESIDENT,DONALD J TRUMP,REPUBLICAN,14260,TOTAL
2020,TEXAS,WARD,48475,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3241,TOTAL
2020,TEXAS,WASHINGTON,48477,PRESIDENT,DONALD J TRUMP,REPUBLICAN,12959,TOTAL
2020,TEXAS,WEBB,48479,PRESIDENT,DONALD J TRUMP,REPUBLICAN,25898,TOTAL
2020,TEXAS,WHARTON,48481,PRESIDENT,DONALD J TRUMP,REPUBLICAN,11926,TOTAL
2020,TEXAS,WHEELER,48483,PRESIDENT,DONALD J TRUMP,REPUBLICAN,2159,TOTAL
2020,TEXAS,WICHITA,48485,PRESIDENT,DONALD J TRUMP,REPUBLICAN,32069,TOTAL
2020,TEXAS,WILBARGER,48487,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3524,TOTAL
2020,TEXAS,WILLACY,48489,PRESIDENT,DONALD J TRUMP,REPUBLICAN,2441,TOTAL
2020,TEXAS,WILLIAMSON,48491,PRESIDENT,DONALD J TRUMP,REPUBLICAN,139729,TOTAL
2020,TEXAS,WILSON,48493,PRESIDENT,DONALD J TRUMP,REPUBLICAN,18463,TOTAL
2020,TEXAS,WINKLER,48495,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1753,TOTAL
2020,TEXAS,WISE,48497,PRESIDENT,DONALD J TRUMP,REPUBLICAN,27032,TOTAL
2020,TEXAS,WOOD,48499,PRESIDENT,DONALD J TRUMP,REPUBLICAN,19049,TOTAL
2020,TEXAS,YOAKUM,48501,PRESIDENT,DONALD J TRUMP,REPUBLICAN,2174,TOTAL
2020,TEXAS,YOUNG,48503,PRESIDENT,DONALD J TRUMP,REPUBLICAN,7110,TOTAL
2020,TEXAS,ZAPATA,48505,PRESIDENT,DONALD J TRUMP,REPUBLICAN,2033,TOTAL
2020,TEXAS,ZAVALA,48507,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1490,TOTAL
2020,OKLAHOMA,ADAIR,40001,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,216,ABSENTEE BY MAIL
2020,OKLAHOMA,ADAIR,40001,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,647,EARLY
2020,OKLAHOMA,ADAIR,40001,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,4722,ELECTION DAY
2020,OKLAHOMA,ALFALFA,40003,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,87,ABSENTEE BY MAIL
2020,OKLAHOMA,ALFALFA,40003,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,344,EARLY
2020,OKLAHOMA,ALFALFA,40003,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1547,ELECTION DAY
2020,OKLAHOMA,ATOKA,40005,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,150,ABSENTEE BY MAIL
2020,OKLAHOMA,ATOKA,40005,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1088,EARLY
2020,OKLAHOMA,ATOKA,40005,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3319,ELECTION DAY
2020,OKLAHOMA,BEAVER,40007,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,120,ABSENTEE BY MAIL
2020,OKLAHOMA,BEAVER,40007,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,303,EARLY
2020,OKLAHOMA,BEAVER,40007,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1545,ELECTION DAY
2020,OKLAHOMA,BECKHAM,40009,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,433,ABSENTEE BY MAIL
2020,OKLAHOMA,BECKHAM,40009,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1322,EARLY
2020,OKLAHOMA,BECKHAM,40009,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,5012,ELECTION DAY
2020,OKLAHOMA,BLAINE,40011,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,181,ABSENTEE BY MAIL
2020,OKLAHOMA,BLAINE,40011,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,439,EARLY
2020,OKLAHOMA,BLAINE,40011,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2516,ELECTION DAY
2020,OKLAHOMA,BRYAN,40013,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,687,ABSENTEE BY MAIL
2020,OKLAHOMA,BRYAN,40013,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1541,EARLY
2020,OKLAHOMA,BRYAN,40013,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,10116,ELECTION DAY
2020,OKLAHOMA,CADDO,40015,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,339,ABSENTEE BY MAIL
2020,OKLAHOMA,CADDO,40015,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,528,EARLY
2020,OKLAHOMA,CADDO,40015,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,6146,ELECTION DAY
2020,OKLAHOMA,CANADIAN,40017,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,6510,ABSENTEE BY MAIL
2020,OKLAHOMA,CANADIAN,40017,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1924,EARLY
2020,OKLAHOMA,CANADIAN,40017,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,35116,ELECTION DAY
2020,OKLAHOMA,CARTER,40019,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,863,ABSENTEE BY MAIL
2020,OKLAHOMA,CARTER,40019,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1710,EARLY
2020,OKLAHOMA,CARTER,40019,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,12126,ELECTION DAY
2020,OKLAHOMA,CHEROKEE,40021,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,970,ABSENTEE BY MAIL
2020,OKLAHOMA,CHEROKEE,40021,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1341,EARLY
2020,OKLAHOMA,CHEROKEE,40021,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,8912,ELECTION DAY
2020,OKLAHOMA,CHOCTAW,40023,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,190,ABSENTEE BY MAIL
2020,OKLAHOMA,CHOCTAW,40023,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1152,EARLY
2020,OKLAHOMA,CHOCTAW,40023,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3356,ELECTION DAY
2020,OKLAHOMA,CIMARRON,40025,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,63,ABSENTEE BY MAIL
2020,OKLAHOMA,CIMARRON,40025,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,311,EARLY
2020,OKLAHOMA,CIMARRON,40025,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,596,ELECTION DAY
2020,OKLAHOMA,CLEVELAND,40027,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,11820,ABSENTEE BY MAIL
2020,OKLAHOMA,CLEVELAND,40027,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,7905,EARLY
2020,OKLAHOMA,CLEVELAND,40027,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,46952,ELECTION DAY
2020,OKLAHOMA,COAL,40029,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,76,ABSENTEE BY MAIL
2020,OKLAHOMA,COAL,40029,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,564,EARLY
2020,OKLAHOMA,COAL,40029,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1451,ELECTION DAY
2020,OKLAHOMA,COMANCHE,40031,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2995,ABSENTEE BY MAIL
2020,OKLAHOMA,COMANCHE,40031,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1521,EARLY
2020,OKLAHOMA,COMANCHE,40031,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,16389,ELECTION DAY
2020,OKLAHOMA,COTTON,40033,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,96,ABSENTEE BY MAIL
2020,OKLAHOMA,COTTON,40033,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,535,EARLY
2020,OKLAHOMA,COTTON,40033,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1486,ELECTION DAY
2020,OKLAHOMA,CRAIG,40035,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,234,ABSENTEE BY MAIL
2020,OKLAHOMA,CRAIG,40035,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,676,EARLY
2020,OKLAHOMA,CRAIG,40035,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3776,ELECTION DAY
2020,OKLAHOMA,CREEK,40037,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1471,ABSENTEE BY MAIL
2020,OKLAHOMA,CREEK,40037,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2136,EARLY
2020,OKLAHOMA,CREEK,40037,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,19687,ELECTION DAY
2020,OKLAHOMA,CUSTER,40039,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,676,ABSENTEE BY MAIL
2020,OKLAHOMA,CUSTER,40039,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,994,EARLY
2020,OKLAHOMA,CUSTER,40039,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,6390,ELECTION DAY
2020,OKLAHOMA,DELAWARE,40041,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1032,ABSENTEE BY MAIL
2020,OKLAHOMA,DELAWARE,40041,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1733,EARLY
2020,OKLAHOMA,DELAWARE,40041,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,10792,ELECTION DAY
2020,OKLAHOMA,DEWEY,40043,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,118,ABSENTEE BY MAIL
2020,OKLAHOMA,DEWEY,40043,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,211,EARLY
2020,OKLAHOMA,DEWEY,40043,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1795,ELECTION DAY
2020,OKLAHOMA,ELLIS,40045,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,98,ABSENTEE BY MAIL
2020,OKLAHOMA,ELLIS,40045,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,234,EARLY
2020,OKLAHOMA,ELLIS,40045,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1356,ELECTION DAY
2020,OKLAHOMA,GARFIELD,40047,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1350,ABSENTEE BY MAIL
